site_id,window_start,ion,concentration
Q3,2014-09-02,mg_mgl,3.3022222222222224
Q3,2014-09-02,ca_mgl,4.688888888888889
Q3,2014-09-02,nh4n_ugl,7
Q3,2014-11-04,k_mgl,0.6366666666666667
Q3,2014-11-04,no3n_ugl,63.375
Q3,2014-11-04,mg_mgl,2.79
Q3,2014-11-04,ca_mgl,4.144444444444445
Q3,2014-11-04,nh4n_ugl,28
Q3,2015-01-06,k_mgl,0.635
Q3,2015-01-06,no3n_ugl,111
Q3,2015-01-06,mg_mgl,3.25
Q3,2015-01-06,ca_mgl,5.165
Q3,2015-01-06,nh4n_ugl,NA
Q3,2015-03-10,k_mgl,0.7688888888888888
Q3,2015-03-10,no3n_ugl,78.2
Q3,2015-03-10,mg_mgl,3.6666666666666665
Q3,2015-03-10,ca_mgl,5.377777777777778
Q3,2015-03-10,nh4n_ugl,6
Q3,2015-05-12,k_mgl,0.7333333333333333
Q3,2015-05-12,no3n_ugl,86
Q3,2015-05-12,mg_mgl,3.9644444444444447
Q3,2015-05-12,ca_mgl,6.355555555555555
Q3,2015-05-12,nh4n_ugl,5
Q3,2015-07-14,k_mgl,0.7344444444444445
Q3,2015-07-14,no3n_ugl,119.85714285714286
Q3,2015-07-14,mg_mgl,3.6166666666666667
Q3,2015-07-14,ca_mgl,5.545555555555556
Q3,2015-07-14,nh4n_ugl,25
Q3,2015-09-15,k_mgl,0.6744444444444444
Q3,2015-09-15,no3n_ugl,68.16666666666667
Q3,2015-09-15,mg_mgl,3.3633333333333333
Q3,2015-09-15,ca_mgl,5.156666666666666
Q3,2015-09-15,nh4n_ugl,7.6
Q3,2015-11-17,k_mgl,0.7055555555555556
Q3,2015-11-17,no3n_ugl,109
Q3,2015-11-17,mg_mgl,3.3266666666666667
Q3,2015-11-17,ca_mgl,5.345555555555555
Q3,2015-11-17,nh4n_ugl,7.666666666666667
Q3,2016-01-19,k_mgl,0.7633333333333333
Q3,2016-01-19,no3n_ugl,107.14285714285714
Q3,2016-01-19,mg_mgl,3.381111111111111
Q3,2016-01-19,ca_mgl,5.566666666666666
Q3,2016-01-19,nh4n_ugl,6
Q3,2016-03-22,k_mgl,0.7322222222222222
Q3,2016-03-22,no3n_ugl,73.66666666666667
Q3,2016-03-22,mg_mgl,3.328888888888889
Q3,2016-03-22,ca_mgl,5.604444444444445
Q3,2016-03-22,nh4n_ugl,11.5
Q3,2016-05-24,k_mgl,0.69
Q3,2016-05-24,no3n_ugl,81
Q3,2016-05-24,mg_mgl,3.098888888888889
Q3,2016-05-24,ca_mgl,5.075555555555556
Q3,2016-05-24,nh4n_ugl,7.5
Q3,2016-07-26,k_mgl,0.7222222222222222
Q3,2016-07-26,no3n_ugl,99.11111111111111
Q3,2016-07-26,mg_mgl,2.83
Q3,2016-07-26,ca_mgl,4.904444444444445
Q3,2016-07-26,nh4n_ugl,5
Q3,2016-09-27,k_mgl,0.7022222222222222
Q3,2016-09-27,no3n_ugl,117.44444444444444
Q3,2016-09-27,mg_mgl,3.022222222222222
Q3,2016-09-27,ca_mgl,4.953333333333333
Q3,2016-09-27,nh4n_ugl,NA
Q3,2016-11-29,k_mgl,0.7166666666666667
Q3,2016-11-29,no3n_ugl,128.22222222222223
Q3,2016-11-29,mg_mgl,2.7455555555555553
Q3,2016-11-29,ca_mgl,4.576666666666666
Q3,2016-11-29,nh4n_ugl,NA
Q3,2017-01-31,k_mgl,0.7455555555555555
Q3,2017-01-31,no3n_ugl,131.33333333333334
Q3,2017-01-31,mg_mgl,3.2544444444444443
Q3,2017-01-31,ca_mgl,4.886666666666667
Q3,2017-01-31,nh4n_ugl,NA
Q3,2017-04-04,k_mgl,0.7266666666666667
Q3,2017-04-04,no3n_ugl,68.6
Q3,2017-04-04,mg_mgl,2.667777777777778
Q3,2017-04-04,ca_mgl,4.097777777777778
Q3,2017-04-04,nh4n_ugl,8
Q3,2017-06-06,k_mgl,0.6144444444444445
Q3,2017-06-06,no3n_ugl,81.5
Q3,2017-06-06,mg_mgl,2.7622222222222224
Q3,2017-06-06,ca_mgl,4.5
Q3,2017-06-06,nh4n_ugl,9
Q3,2017-08-08,k_mgl,0.73
Q3,2017-08-08,no3n_ugl,113.25
Q3,2017-08-08,mg_mgl,2.945
Q3,2017-08-08,ca_mgl,4.6175
Q3,2017-08-08,nh4n_ugl,NA
Q3,2017-10-10,k_mgl,1.45
Q3,2017-10-10,no3n_ugl,447.6
Q3,2017-10-10,mg_mgl,2.992
Q3,2017-10-10,ca_mgl,4.554
Q3,2017-10-10,nh4n_ugl,6
Q3,2017-12-12,k_mgl,1.2744444444444445
Q3,2017-12-12,no3n_ugl,397.4
Q3,2017-12-12,mg_mgl,3.057777777777778
Q3,2017-12-12,ca_mgl,4.857777777777778
Q3,2017-12-12,nh4n_ugl,6
Q3,2018-02-13,k_mgl,1.1122222222222222
Q3,2018-02-13,no3n_ugl,270.6666666666667
Q3,2018-02-13,mg_mgl,3.0533333333333332
Q3,2018-02-13,ca_mgl,5.157777777777778
Q3,2018-02-13,nh4n_ugl,8
Q3,2018-04-17,k_mgl,1.1011111111111112
Q3,2018-04-17,no3n_ugl,180
Q3,2018-04-17,mg_mgl,3
Q3,2018-04-17,ca_mgl,4.814444444444445
Q3,2018-04-17,nh4n_ugl,8.333333333333334
Q3,2018-06-19,k_mgl,1.0033333333333334
Q3,2018-06-19,no3n_ugl,183
Q3,2018-06-19,mg_mgl,3.1666666666666665
Q3,2018-06-19,ca_mgl,5.198888888888889
Q3,2018-06-19,nh4n_ugl,7
Q3,2018-08-21,k_mgl,0.9916666666666667
Q3,2018-08-21,no3n_ugl,161.6
Q3,2018-08-21,mg_mgl,3.0566666666666666
Q3,2018-08-21,ca_mgl,4.871666666666667
Q3,2018-08-21,nh4n_ugl,NA
Q3,2018-10-23,k_mgl,0.9183333333333333
Q3,2018-10-23,no3n_ugl,202
Q3,2018-10-23,mg_mgl,2.9883333333333333
Q3,2018-10-23,ca_mgl,4.86
Q3,2018-10-23,nh4n_ugl,18
Q3,2018-12-25,k_mgl,0.85
Q3,2018-12-25,no3n_ugl,101.6
Q3,2018-12-25,mg_mgl,3.425
Q3,2018-12-25,ca_mgl,5.35625
Q3,2018-12-25,nh4n_ugl,7
Q3,2019-02-26,k_mgl,0.8744444444444445
Q3,2019-02-26,no3n_ugl,151.85714285714286
Q3,2019-02-26,mg_mgl,3.4033333333333333
Q3,2019-02-26,ca_mgl,5.487777777777778
Q3,2019-02-26,nh4n_ugl,9
Q3,2019-04-30,k_mgl,0.7577777777777778
Q3,2019-04-30,no3n_ugl,123.57142857142857
Q3,2019-04-30,mg_mgl,3.281111111111111
Q3,2019-04-30,ca_mgl,4.99
Q3,2019-04-30,nh4n_ugl,6
Q3,2019-07-02,k_mgl,0.7611111111111112
Q3,2019-07-02,no3n_ugl,96.28571428571429
Q3,2019-07-02,mg_mgl,2.988888888888889
Q3,2019-07-02,ca_mgl,4.518888888888889
Q3,2019-07-02,nh4n_ugl,7
Q3,2019-09-03,k_mgl,0.6633333333333333
Q3,2019-09-03,no3n_ugl,148.83333333333334
Q3,2019-09-03,mg_mgl,3.022222222222222
Q3,2019-09-03,ca_mgl,4.435555555555555
Q3,2019-09-03,nh4n_ugl,8.4
Q3,2019-11-05,k_mgl,0.7777777777777778
Q3,2019-11-05,no3n_ugl,199.125
Q3,2019-11-05,mg_mgl,2.7911111111111113
Q3,2019-11-05,ca_mgl,4.288888888888889
Q3,2019-11-05,nh4n_ugl,NA
Q3,2020-01-07,k_mgl,0.7044444444444444
Q3,2020-01-07,no3n_ugl,201.66666666666666
Q3,2020-01-07,mg_mgl,2.551111111111111
Q3,2020-01-07,ca_mgl,4.081111111111111
Q3,2020-01-07,nh4n_ugl,8
Q3,2020-03-10,k_mgl,0.76
Q3,2020-03-10,no3n_ugl,172
Q3,2020-03-10,mg_mgl,3.3
Q3,2020-03-10,ca_mgl,5.6850000000000005
Q3,2020-03-10,nh4n_ugl,NA
Q3,2020-05-12,k_mgl,0.76
Q3,2020-05-12,no3n_ugl,121
Q3,2020-05-12,mg_mgl,1.86
Q3,2020-05-12,ca_mgl,3.03
Q3,2020-05-12,nh4n_ugl,19
Q3,2020-07-14,k_mgl,0.7085714285714285
Q3,2020-07-14,no3n_ugl,122.14285714285714
Q3,2020-07-14,mg_mgl,2.7385714285714284
Q3,2020-07-14,ca_mgl,4.621428571428572
Q3,2020-07-14,nh4n_ugl,9.25
Q3,2020-09-15,k_mgl,0.70375
Q3,2020-09-15,no3n_ugl,175.875
Q3,2020-09-15,mg_mgl,2.8375
Q3,2020-09-15,ca_mgl,4.4775
Q3,2020-09-15,nh4n_ugl,9.333333333333334
Q3,2020-11-17,k_mgl,0.7128571428571429
Q3,2020-11-17,no3n_ugl,204
Q3,2020-11-17,mg_mgl,3.2085714285714286
Q3,2020-11-17,ca_mgl,5.1899999999999995
Q3,2020-11-17,nh4n_ugl,9
MPR,1989-05-16,k_mgl,0.6855555555555556
MPR,1989-05-16,no3n_ugl,59.625
MPR,1989-05-16,mg_mgl,1.96
MPR,1989-05-16,ca_mgl,6.483333333333333
MPR,1989-05-16,nh4n_ugl,NA
MPR,1989-07-18,k_mgl,0.6614285714285714
MPR,1989-07-18,no3n_ugl,73.71428571428571
MPR,1989-07-18,mg_mgl,1.5783333333333334
MPR,1989-07-18,ca_mgl,6.252857142857143
MPR,1989-07-18,nh4n_ugl,NA
MPR,1989-09-19,k_mgl,1.21
MPR,1989-09-19,no3n_ugl,273.8
MPR,1989-09-19,mg_mgl,2.194
MPR,1989-09-19,ca_mgl,6.906
MPR,1989-09-19,nh4n_ugl,NA
MPR,1989-11-21,k_mgl,0.8825000000000001
MPR,1989-11-21,no3n_ugl,112.71428571428571
MPR,1989-11-21,mg_mgl,2.572857142857143
MPR,1989-11-21,ca_mgl,9.21857142857143
MPR,1989-11-21,nh4n_ugl,NA
MPR,1990-01-23,k_mgl,1.0688888888888888
MPR,1990-01-23,no3n_ugl,209.22222222222223
MPR,1990-01-23,mg_mgl,2.106666666666667
MPR,1990-01-23,ca_mgl,8.71
MPR,1990-01-23,nh4n_ugl,NA
MPR,1990-03-27,k_mgl,1.0077777777777777
MPR,1990-03-27,no3n_ugl,143.33333333333334
MPR,1990-03-27,mg_mgl,2.152222222222222
MPR,1990-03-27,ca_mgl,9.083333333333334
MPR,1990-03-27,nh4n_ugl,NA
MPR,1990-05-29,k_mgl,0.9544444444444444
MPR,1990-05-29,no3n_ugl,187
MPR,1990-05-29,mg_mgl,2.002222222222222
MPR,1990-05-29,ca_mgl,8.342222222222222
MPR,1990-05-29,nh4n_ugl,NA
MPR,1990-07-31,k_mgl,0.8522222222222222
MPR,1990-07-31,no3n_ugl,131.88888888888889
MPR,1990-07-31,mg_mgl,2.1422222222222222
MPR,1990-07-31,ca_mgl,9.635555555555555
MPR,1990-07-31,nh4n_ugl,NA
MPR,1990-10-02,k_mgl,0.77
MPR,1990-10-02,no3n_ugl,126.125
MPR,1990-10-02,mg_mgl,1.9877777777777779
MPR,1990-10-02,ca_mgl,7.89
MPR,1990-10-02,nh4n_ugl,NA
MPR,1990-12-04,k_mgl,0.6533333333333333
MPR,1990-12-04,no3n_ugl,136.75
MPR,1990-12-04,mg_mgl,2.1144444444444446
MPR,1990-12-04,ca_mgl,6.934444444444445
MPR,1990-12-04,nh4n_ugl,NA
MPR,1991-02-05,k_mgl,0.8922222222222222
MPR,1991-02-05,no3n_ugl,121.625
MPR,1991-02-05,mg_mgl,1.9511111111111112
MPR,1991-02-05,ca_mgl,7.41875
MPR,1991-02-05,nh4n_ugl,NA
MPR,1991-04-09,k_mgl,0.77
MPR,1991-04-09,no3n_ugl,50.25
MPR,1991-04-09,mg_mgl,0.9285714285714285
MPR,1991-04-09,ca_mgl,4.635
MPR,1991-04-09,nh4n_ugl,NA
MPR,1991-06-11,k_mgl,0.7728571428571429
MPR,1991-06-11,no3n_ugl,58.333333333333336
MPR,1991-06-11,mg_mgl,1.61625
MPR,1991-06-11,ca_mgl,5.595714285714285
MPR,1991-06-11,nh4n_ugl,NA
MPR,1991-08-13,k_mgl,0.8411111111111111
MPR,1991-08-13,no3n_ugl,80.42857142857143
MPR,1991-08-13,mg_mgl,2.61
MPR,1991-08-13,ca_mgl,9.283333333333333
MPR,1991-08-13,nh4n_ugl,NA
MPR,1991-10-15,k_mgl,0.72125
MPR,1991-10-15,no3n_ugl,118.88888888888889
MPR,1991-10-15,mg_mgl,1.975
MPR,1991-10-15,ca_mgl,6.5337499999999995
MPR,1991-10-15,nh4n_ugl,NA
MPR,1991-12-17,k_mgl,0.7444444444444445
MPR,1991-12-17,no3n_ugl,128.11111111111111
MPR,1991-12-17,mg_mgl,1.9277777777777778
MPR,1991-12-17,ca_mgl,8.153333333333332
MPR,1991-12-17,nh4n_ugl,NA
MPR,1992-02-18,k_mgl,0.9533333333333334
MPR,1992-02-18,no3n_ugl,108.375
MPR,1992-02-18,mg_mgl,2.8133333333333335
MPR,1992-02-18,ca_mgl,9.7325
MPR,1992-02-18,nh4n_ugl,NA
MPR,1992-04-21,k_mgl,0.8288888888888889
MPR,1992-04-21,no3n_ugl,54.375
MPR,1992-04-21,mg_mgl,1.8177777777777777
MPR,1992-04-21,ca_mgl,7.38
MPR,1992-04-21,nh4n_ugl,NA
MPR,1992-06-23,k_mgl,0.7744444444444444
MPR,1992-06-23,no3n_ugl,38.111111111111114
MPR,1992-06-23,mg_mgl,2.088888888888889
MPR,1992-06-23,ca_mgl,8.1466666666666665
MPR,1992-06-23,nh4n_ugl,NA
MPR,1992-08-25,k_mgl,0.8466666666666667
MPR,1992-08-25,no3n_ugl,52.55555555555556
MPR,1992-08-25,mg_mgl,2.39
MPR,1992-08-25,ca_mgl,9.634444444444444
MPR,1992-08-25,nh4n_ugl,NA
MPR,1992-10-27,k_mgl,0.70625
MPR,1992-10-27,no3n_ugl,33.57142857142857
MPR,1992-10-27,mg_mgl,1.77125
MPR,1992-10-27,ca_mgl,7.395
MPR,1992-10-27,nh4n_ugl,NA
MPR,1992-12-29,k_mgl,0.7255555555555555
MPR,1992-12-29,no3n_ugl,NA
MPR,1992-12-29,mg_mgl,1.9188888888888889
MPR,1992-12-29,ca_mgl,7.552222222222222
MPR,1992-12-29,nh4n_ugl,NA
MPR,1993-03-02,k_mgl,0.8055555555555556
MPR,1993-03-02,no3n_ugl,81.33333333333333
MPR,1993-03-02,mg_mgl,2.371111111111111
MPR,1993-03-02,ca_mgl,9.314444444444444
MPR,1993-03-02,nh4n_ugl,NA
MPR,1993-05-04,k_mgl,0.8555555555555555
MPR,1993-05-04,no3n_ugl,42
MPR,1993-05-04,mg_mgl,1.9933333333333334
MPR,1993-05-04,ca_mgl,7.9944444444444445
MPR,1993-05-04,nh4n_ugl,NA
MPR,1993-07-06,k_mgl,0.7675
MPR,1993-07-06,no3n_ugl,63
MPR,1993-07-06,mg_mgl,2.01
MPR,1993-07-06,ca_mgl,8.5875
MPR,1993-07-06,nh4n_ugl,NA
MPR,1993-09-07,k_mgl,0.7211111111111111
MPR,1993-09-07,no3n_ugl,49.111111111111114
MPR,1993-09-07,mg_mgl,1.9766666666666666
MPR,1993-09-07,ca_mgl,8.001111111111111
MPR,1993-09-07,nh4n_ugl,NA
MPR,1993-11-09,k_mgl,0.6577777777777778
MPR,1993-11-09,no3n_ugl,28.833333333333332
MPR,1993-11-09,mg_mgl,1.6811111111111112
MPR,1993-11-09,ca_mgl,7.39625
MPR,1993-11-09,nh4n_ugl,NA
MPR,1994-01-11,k_mgl,0.5700000000000001
MPR,1994-01-11,no3n_ugl,6.333333333333333
MPR,1994-01-11,mg_mgl,1.6344444444444444
MPR,1994-01-11,ca_mgl,6.863333333333333
MPR,1994-01-11,nh4n_ugl,NA
MPR,1994-03-15,k_mgl,0.7277777777777777
MPR,1994-03-15,no3n_ugl,18.5
MPR,1994-03-15,mg_mgl,2.2044444444444444
MPR,1994-03-15,ca_mgl,9.652222222222223
MPR,1994-03-15,nh4n_ugl,NA
MPR,1994-05-17,k_mgl,0.8633333333333333
MPR,1994-05-17,no3n_ugl,19.625
MPR,1994-05-17,mg_mgl,2.3433333333333333
MPR,1994-05-17,ca_mgl,8.848888888888888
MPR,1994-05-17,nh4n_ugl,NA
MPR,1994-07-19,k_mgl,0.8666666666666667
MPR,1994-07-19,no3n_ugl,119
MPR,1994-07-19,mg_mgl,2.5
MPR,1994-07-19,ca_mgl,9.666666666666666
MPR,1994-07-19,nh4n_ugl,NA
MPR,1994-09-20,k_mgl,0.7844444444444444
MPR,1994-09-20,no3n_ugl,NA
MPR,1994-09-20,mg_mgl,1.8944444444444444
MPR,1994-09-20,ca_mgl,8.686666666666667
MPR,1994-09-20,nh4n_ugl,NA
MPR,1994-11-22,k_mgl,0.6855555555555556
MPR,1994-11-22,no3n_ugl,43
MPR,1994-11-22,mg_mgl,2.1277777777777778
MPR,1994-11-22,ca_mgl,8.345555555555556
MPR,1994-11-22,nh4n_ugl,NA
MPR,1995-01-24,k_mgl,0.6900000000000001
MPR,1995-01-24,no3n_ugl,NA
MPR,1995-01-24,mg_mgl,2.0966666666666667
MPR,1995-01-24,ca_mgl,8.94111111111111
MPR,1995-01-24,nh4n_ugl,NA
MPR,1995-03-28,k_mgl,0.7733333333333333
MPR,1995-03-28,no3n_ugl,NA
MPR,1995-03-28,mg_mgl,2.2916666666666665
MPR,1995-03-28,ca_mgl,9.715
MPR,1995-03-28,nh4n_ugl,NA
MPR,1995-05-30,k_mgl,0.666
MPR,1995-05-30,no3n_ugl,NA
MPR,1995-05-30,mg_mgl,2.232
MPR,1995-05-30,ca_mgl,9.906
MPR,1995-05-30,nh4n_ugl,NA
MPR,1995-08-01,k_mgl,NA
MPR,1995-08-01,no3n_ugl,NA
MPR,1995-08-01,mg_mgl,NA
MPR,1995-08-01,ca_mgl,NA
MPR,1995-08-01,nh4n_ugl,NA
MPR,1995-10-03,k_mgl,NA
MPR,1995-10-03,no3n_ugl,NA
MPR,1995-10-03,mg_mgl,NA
MPR,1995-10-03,ca_mgl,NA
MPR,1995-10-03,nh4n_ugl,NA
MPR,1995-12-05,k_mgl,0.7316666666666667
MPR,1995-12-05,no3n_ugl,NA
MPR,1995-12-05,mg_mgl,1.9316666666666666
MPR,1995-12-05,ca_mgl,7.956666666666667
MPR,1995-12-05,nh4n_ugl,NA
MPR,1996-02-06,k_mgl,0.8111111111111111
MPR,1996-02-06,no3n_ugl,NA
MPR,1996-02-06,mg_mgl,2.5555555555555554
MPR,1996-02-06,ca_mgl,9.486666666666666
MPR,1996-02-06,nh4n_ugl,NA
MPR,1996-04-09,k_mgl,0.78625
MPR,1996-04-09,no3n_ugl,NA
MPR,1996-04-09,mg_mgl,2.0275
MPR,1996-04-09,ca_mgl,7.9975000000000005
MPR,1996-04-09,nh4n_ugl,NA
MPR,1996-06-11,k_mgl,0.7614285714285715
MPR,1996-06-11,no3n_ugl,79
MPR,1996-06-11,mg_mgl,2.1914285714285713
MPR,1996-06-11,ca_mgl,8.432857142857143
MPR,1996-06-11,nh4n_ugl,NA
MPR,1996-08-13,k_mgl,0.7424999999999999
MPR,1996-08-13,no3n_ugl,NA
MPR,1996-08-13,mg_mgl,2.20625
MPR,1996-08-13,ca_mgl,8.11875
MPR,1996-08-13,nh4n_ugl,NA
MPR,1996-10-15,k_mgl,0.7222222222222222
MPR,1996-10-15,no3n_ugl,162.66666666666666
MPR,1996-10-15,mg_mgl,1.8511111111111112
MPR,1996-10-15,ca_mgl,6.816666666666666
MPR,1996-10-15,nh4n_ugl,NA
MPR,1996-12-17,k_mgl,0.7428571428571429
MPR,1996-12-17,no3n_ugl,115.71428571428571
MPR,1996-12-17,mg_mgl,1.7914285714285714
MPR,1996-12-17,ca_mgl,7.492857142857143
MPR,1996-12-17,nh4n_ugl,NA
MPR,1997-02-18,k_mgl,0.8444444444444444
MPR,1997-02-18,no3n_ugl,98.625
MPR,1997-02-18,mg_mgl,2.2244444444444444
MPR,1997-02-18,ca_mgl,9.216666666666667
MPR,1997-02-18,nh4n_ugl,NA
MPR,1997-04-22,k_mgl,0.8914285714285715
MPR,1997-04-22,no3n_ugl,132.42857142857142
MPR,1997-04-22,mg_mgl,1.7614285714285713
MPR,1997-04-22,ca_mgl,8.031428571428572
MPR,1997-04-22,nh4n_ugl,NA
MPR,1997-06-24,k_mgl,0.7155555555555555
MPR,1997-06-24,no3n_ugl,88
MPR,1997-06-24,mg_mgl,2.1544444444444446
MPR,1997-06-24,ca_mgl,7.912222222222223
MPR,1997-06-24,nh4n_ugl,NA
MPR,1997-08-26,k_mgl,0.62
MPR,1997-08-26,no3n_ugl,57.75
MPR,1997-08-26,mg_mgl,1.758888888888889
MPR,1997-08-26,ca_mgl,6.937777777777778
MPR,1997-08-26,nh4n_ugl,6.5
MPR,1997-10-28,k_mgl,0.785
MPR,1997-10-28,no3n_ugl,57.142857142857146
MPR,1997-10-28,mg_mgl,2.051
MPR,1997-10-28,ca_mgl,6.845
MPR,1997-10-28,nh4n_ugl,25.75
MPR,1997-12-30,k_mgl,0.66875
MPR,1997-12-30,no3n_ugl,62.142857142857146
MPR,1997-12-30,mg_mgl,1.795
MPR,1997-12-30,ca_mgl,6.12125
MPR,1997-12-30,nh4n_ugl,30.571428571428573
MPR,1998-03-03,k_mgl,0.82125
MPR,1998-03-03,no3n_ugl,35.285714285714285
MPR,1998-03-03,mg_mgl,1.84
MPR,1998-03-03,ca_mgl,5.872222222222222
MPR,1998-03-03,nh4n_ugl,9
MPR,1998-05-05,k_mgl,0.7877777777777778
MPR,1998-05-05,no3n_ugl,74.375
MPR,1998-05-05,mg_mgl,1.557777777777778
MPR,1998-05-05,ca_mgl,5.374444444444444
MPR,1998-05-05,nh4n_ugl,14
MPR,1998-07-07,k_mgl,0.73
MPR,1998-07-07,no3n_ugl,75.72727272727273
MPR,1998-07-07,mg_mgl,2.231818181818182
MPR,1998-07-07,ca_mgl,6.744545454545454
MPR,1998-07-07,nh4n_ugl,14.5
MPR,1998-09-08,k_mgl,1.1841666666666666
MPR,1998-09-08,no3n_ugl,162.83333333333334
MPR,1998-09-08,mg_mgl,1.9341666666666666
MPR,1998-09-08,ca_mgl,8.21
MPR,1998-09-08,nh4n_ugl,12
MPR,1998-11-10,k_mgl,1.0875
MPR,1998-11-10,no3n_ugl,376.875
MPR,1998-11-10,mg_mgl,2.04375
MPR,1998-11-10,ca_mgl,7.03875
MPR,1998-11-10,nh4n_ugl,7.25
MPR,1999-01-12,k_mgl,1.0622222222222222
MPR,1999-01-12,no3n_ugl,178
MPR,1999-01-12,mg_mgl,3.5877777777777777
MPR,1999-01-12,ca_mgl,8.186666666666667
MPR,1999-01-12,nh4n_ugl,13.833333333333334
MPR,1999-03-16,k_mgl,1.0244444444444445
MPR,1999-03-16,no3n_ugl,131
MPR,1999-03-16,mg_mgl,2.4811111111111113
MPR,1999-03-16,ca_mgl,7.528888888888889
MPR,1999-03-16,nh4n_ugl,11.857142857142858
MPR,1999-05-18,k_mgl,1.0355555555555556
MPR,1999-05-18,no3n_ugl,111.14285714285714
MPR,1999-05-18,mg_mgl,2.03
MPR,1999-05-18,ca_mgl,7.023333333333333
MPR,1999-05-18,nh4n_ugl,7.5
MPR,1999-07-20,k_mgl,0.78625
MPR,1999-07-20,no3n_ugl,127.75
MPR,1999-07-20,mg_mgl,1.8775
MPR,1999-07-20,ca_mgl,6.4675
MPR,1999-07-20,nh4n_ugl,7
MPR,1999-09-21,k_mgl,0.77
MPR,1999-09-21,no3n_ugl,166.11111111111111
MPR,1999-09-21,mg_mgl,1.8322222222222222
MPR,1999-09-21,ca_mgl,6.333333333333333
MPR,1999-09-21,nh4n_ugl,7.166666666666667
MPR,1999-11-23,k_mgl,0.5955555555555555
MPR,1999-11-23,no3n_ugl,154.66666666666666
MPR,1999-11-23,mg_mgl,1.7844444444444445
MPR,1999-11-23,ca_mgl,5.685555555555555
MPR,1999-11-23,nh4n_ugl,7.75
MPR,2000-01-25,k_mgl,0.587
MPR,2000-01-25,no3n_ugl,84
MPR,2000-01-25,mg_mgl,2.013
MPR,2000-01-25,ca_mgl,6.248
MPR,2000-01-25,nh4n_ugl,9.2
MPR,2000-03-28,k_mgl,0.68
MPR,2000-03-28,no3n_ugl,55.77777777777778
MPR,2000-03-28,mg_mgl,2.33
MPR,2000-03-28,ca_mgl,7.903333333333333
MPR,2000-03-28,nh4n_ugl,7.333333333333333
MPR,2000-05-30,k_mgl,0.667
MPR,2000-05-30,no3n_ugl,66.8
MPR,2000-05-30,mg_mgl,1.968
MPR,2000-05-30,ca_mgl,6.364
MPR,2000-05-30,nh4n_ugl,8.571428571428571
MPR,2000-08-01,k_mgl,0.7366666666666667
MPR,2000-08-01,no3n_ugl,74.22222222222223
MPR,2000-08-01,mg_mgl,1.8955555555555554
MPR,2000-08-01,ca_mgl,7.386666666666667
MPR,2000-08-01,nh4n_ugl,7.666666666666667
MPR,2000-10-03,k_mgl,0.7
MPR,2000-10-03,no3n_ugl,93.33333333333333
MPR,2000-10-03,mg_mgl,1.8422222222222222
MPR,2000-10-03,ca_mgl,6.138888888888889
MPR,2000-10-03,nh4n_ugl,10
MPR,2000-12-05,k_mgl,0.72625
MPR,2000-12-05,no3n_ugl,105
MPR,2000-12-05,mg_mgl,2.1350000000000002
MPR,2000-12-05,ca_mgl,7.0175
MPR,2000-12-05,nh4n_ugl,9.833333333333334
MPR,2001-02-06,k_mgl,0.7655555555555555
MPR,2001-02-06,no3n_ugl,59.111111111111114
MPR,2001-02-06,mg_mgl,2.398888888888889
MPR,2001-02-06,ca_mgl,9.562222222222223
MPR,2001-02-06,nh4n_ugl,7.714285714285714
MPR,2001-04-10,k_mgl,0.7
MPR,2001-04-10,no3n_ugl,47.22222222222222
MPR,2001-04-10,mg_mgl,1.8033333333333335
MPR,2001-04-10,ca_mgl,7.136666666666667
MPR,2001-04-10,nh4n_ugl,7
MPR,2001-06-12,k_mgl,0.763
MPR,2001-06-12,no3n_ugl,52.1
MPR,2001-06-12,mg_mgl,2.084
MPR,2001-06-12,ca_mgl,8.342
MPR,2001-06-12,nh4n_ugl,7
MPR,2001-08-14,k_mgl,0.7677777777777778
MPR,2001-08-14,no3n_ugl,53.888888888888886
MPR,2001-08-14,mg_mgl,1.9644444444444444
MPR,2001-08-14,ca_mgl,7.5344444444444445
MPR,2001-08-14,nh4n_ugl,7
MPR,2001-10-16,k_mgl,0.674
MPR,2001-10-16,no3n_ugl,91
MPR,2001-10-16,mg_mgl,1.787
MPR,2001-10-16,ca_mgl,6.728
MPR,2001-10-16,nh4n_ugl,12.25
MPR,2001-12-18,k_mgl,0.7088888888888889
MPR,2001-12-18,no3n_ugl,124.22222222222223
MPR,2001-12-18,mg_mgl,2.042222222222222
MPR,2001-12-18,ca_mgl,5.857777777777778
MPR,2001-12-18,nh4n_ugl,9
MPR,2002-02-19,k_mgl,0.7288888888888889
MPR,2002-02-19,no3n_ugl,72.22222222222223
MPR,2002-02-19,mg_mgl,1.988888888888889
MPR,2002-02-19,ca_mgl,7.052222222222222
MPR,2002-02-19,nh4n_ugl,9.166666666666666
MPR,2002-04-23,k_mgl,0.6511111111111111
MPR,2002-04-23,no3n_ugl,50.75
MPR,2002-04-23,mg_mgl,1.728888888888889
MPR,2002-04-23,ca_mgl,5.6066666666666665
MPR,2002-04-23,nh4n_ugl,7.428571428571429
MPR,2002-06-25,k_mgl,0.7255555555555555
MPR,2002-06-25,no3n_ugl,63.55555555555556
MPR,2002-06-25,mg_mgl,2.207777777777778
MPR,2002-06-25,ca_mgl,7.983333333333333
MPR,2002-06-25,nh4n_ugl,10.444444444444445
MPR,2002-08-27,k_mgl,0.6444444444444444
MPR,2002-08-27,no3n_ugl,74.88888888888889
